,aid,date,event,gender,gradeLevel,meet,result,state
3708,4274951,2013-Jun-4,"70m Hurdles - 33""",m,7th Grade,FWMS Championship Prelims,13.48SR,WA
3709,4274951,2013-Jun-6,"70m Hurdles - 33""",m,7th Grade,FWMS Championships,13.48,WA
3710,4274951,2013-May-2,"200m Hurdles - 30""",m,7th Grade,Illahee @ Saghalie,34.30SR,WA
3711,4274951,2013-May-16,"200m Hurdles - 30""",m,7th Grade,Illahee @ Kilo,35.67,WA
3712,4274951,2013-May-22,"200m Hurdles - 30""",m,7th Grade,Lakota @ Illahee,36.81,WA
3713,4274951,2013-May-29,"200m Hurdles - 30""",m,7th Grade,Sequoyah @ Illahee,38.04c,WA
3714,4274951,2013-Jun-4,"200m Hurdles - 30""",m,7th Grade,FWMS Championship Prelims,37.04,WA
3715,4274951,2013-Jun-6,"200m Hurdles - 30""",m,7th Grade,FWMS Championships,37.04,WA
3716,4274951,2012-May-3,200 Meters,m,6th Grade,Illahee @ Lakota,32.93SR,WA
3717,4274951,2012-May-15,200 Meters,m,6th Grade,Sequoyah @ Illahee,34.23,WA
3718,4274951,2012-Jun-5,200 Meters,m,6th Grade,Federal Way Middle Schools District Meet,34.43,WA
3719,4274951,2012-Jun-7,200 Meters,m,6th Grade,Federal Way Middle Schools District Meet,34.43,WA
3720,4274951,2012-May-10,Long Jump,m,6th Grade,Saghalie @ Illahee,10' 1.25,WA
3721,6820633,2014-Apr-24,200 Meters,f,8th Grade,Cimarron JH Invitational,29.74c,KS
3722,6820633,2014-Apr-24,200 Meters,f,8th Grade,Cimarron JH Invitational,30.34c,KS
3723,6820633,2014-Apr-24,Triple Jump,f,8th Grade,Cimarron JH Invitational,28' 2,KS
3724,9190115,2016-Feb-13,1600 Meters,f,9th Grade,Waco ISD Invitational,8:10.52,TX
3725,1011296,2009-Apr-24,High Jump,m,12th Grade,Lasagna Invitational,5' 4,PA
3726,1011296,2009-May-14,High Jump,m,12th Grade,District 2 AA Meet,5' 8,PA
3727,1011296,2009-Apr-18,Long Jump,m,12th Grade,83rd Shippensburg University Invitational,19' 7,PA
3728,1011296,2009-Apr-24,Long Jump,m,12th Grade,Lasagna Invitational,20' 2.75,PA
3729,1011296,2009-May-14,Long Jump,m,12th Grade,District 2 AA Meet,19' 5.75,PA
3730,1011296,2009-Apr-18,Triple Jump,m,12th Grade,83rd Shippensburg University Invitational,40' 9,PA
3731,1011296,2009-Apr-24,Triple Jump,m,12th Grade,Lasagna Invitational,ND,PA
3732,1011296,2009-May-14,Triple Jump,m,12th Grade,District 2 AA Meet,41' 3.5,PA
3733,10965490,2018-Feb-13,High Jump,f,12th Grade,Hallandale Triangular #1,4' 10,FL
3734,10965490,2018-Feb-17,High Jump,f,12th Grade,Louie Bing Classic,4' 11.75,FL
3735,10965490,2018-Feb-21,High Jump,f,12th Grade,Hallandale Meet #2,4' 9.75,FL
3736,10965490,2018-Feb-24,High Jump,f,12th Grade,Spartan Invitational,5' 1.75,FL
3737,10965490,2018-Feb-28,High Jump,f,12th Grade,Hallandale Meet #3,4' 11.75,FL
3738,10965490,2018-Mar-3,High Jump,f,12th Grade,Hallandale Invitational,4' 11.75,FL
3739,10965490,2018-Mar-7,High Jump,f,12th Grade,Hallandale Meet #4,4' 9.75,FL
3740,10965490,2018-Mar-19,High Jump,f,12th Grade,BCAA South Qualifier,5' 1,FL
3741,10965490,2018-Mar-23,High Jump,f,12th Grade,BCAA Championships,5' 1.75,FL
3742,10965490,2018-Mar-31,High Jump,f,12th Grade,Pepsi Florida Relays,5' 3SR,FL
3743,10965490,2018-Apr-12,High Jump,f,12th Grade,FHSAA 2A District 15,5' 1,FL
3744,10965490,2018-Apr-25,High Jump,f,12th Grade,FHSAA 2A Region 4,4' 11.75,FL
3745,10965490,2018-May-5,High Jump,f,12th Grade,FHSAA 2A State Track & Field Championships,5' 1.75,FL
3746,10965490,2017-Mar-4,High Jump,f,11th Grade,Hallandale Invitational,4' 9.75,FL
3747,10965490,2017-Mar-11,High Jump,f,11th Grade,Cardinal Gibbons Field and Relay Meet,5' 1.75,FL
3748,10965490,2017-Mar-24,High Jump,f,11th Grade,BCAA Championships,5' 0.25,FL
3749,10965490,2017-Mar-30,High Jump,f,11th Grade,Pepsi Florida Relays,5' 1,FL
3750,10965490,2017-Apr-5,High Jump,f,11th Grade,Cobras/Chargers Last Chance District Tune Up,5' 1.75,FL
3751,10965490,2017-Apr-19,High Jump,f,11th Grade,FHSAA 2A District 15 Championships,5' 1,FL
3752,10965490,2017-Apr-27,High Jump,f,11th Grade,FHSAA 2A Region 4 Championships,5' 5,FL
3753,10965490,2017-May-6,High Jump,f,11th Grade,FHSAA 2A State Championships,5' 3,FL
3754,10965490,2017-Mar-11,Triple Jump,f,11th Grade,Cardinal Gibbons Field and Relay Meet,26' 8.75,FL
3755,9105960,1201-Jan-30,Long Jump,f,10th Grade,Headley-Sullivan Divisional Championship,12' 3.25,RI
3756,2340029,2010-May-20,Shot Put - 12lb,m,10th Grade,Boys IHSAA Sectionals at North Central,44' 3,IN
3757,3960951,2013-Mar-2,100 Meters,m,12th Grade,Eagle Invitational,12.37 (.4)SR,CA
3758,3960951,2013-Mar-14,100 Meters,m,12th Grade,"Orange Lutheran, J.Serra, Mater Dei",12.43 (.6),CA
3759,3960951,2013-Apr-25,100 Meters,m,12th Grade,Trinity League Prelims,12.42 (2.2),CA
3760,3960951,2013-Mar-2,200 Meters,m,12th Grade,Eagle Invitational,25.40 (.6),CA
3761,3960951,2013-Mar-8,200 Meters,m,12th Grade,"Edison, Cypress vs. Mater Dei",25.15 (1.5)SR,CA
3762,3960951,2013-Apr-25,200 Meters,m,12th Grade,Trinity League Prelims,25.38 (2.5),CA
3763,3960951,2012-Mar-3,100 Meters,m,11th Grade,Eagle Invitational,12.31 (1.9),CA
3764,3960951,2012-Mar-9,100 Meters,m,11th Grade,Mater Dei/Edison/Webb/Santa Margarita,12.24 (2.0),CA
3765,3960951,2012-Mar-15,100 Meters,m,11th Grade,Santa Margarita v. Mater Dei,12.25 (.8),CA
3766,3960951,2012-Mar-21,100 Meters,m,11th Grade,St. John Bosco vs. Mater Dei,11.89 (2.8,CA
3767,3960951,2012-Mar-28,100 Meters,m,11th Grade,Orange Lutheran vs. Mater Dei,12.05 (1.8),CA
3768,3960951,2012-Apr-4,100 Meters,m,11th Grade,Servite/Rosary vs. Mater Dei,12.22 (.4),CA
3769,3960951,2012-Apr-26,100 Meters,m,11th Grade,Trinity League Prelims,12.31 (.6),CA
3770,3960951,2012-Mar-3,200 Meters,m,11th Grade,Eagle Invitational,24.94 (.9),CA
3771,3960951,2012-Mar-9,200 Meters,m,11th Grade,Mater Dei/Edison/Webb/Santa Margarita,24.80 (1.5),CA
3772,3960951,2012-Mar-15,200 Meters,m,11th Grade,Santa Margarita v. Mater Dei,24.87 (.4),CA
3773,3960951,2012-Mar-21,200 Meters,m,11th Grade,St. John Bosco vs. Mater Dei,24.62 (1.3,CA
3774,3960951,2012-Mar-28,200 Meters,m,11th Grade,Orange Lutheran vs. Mater Dei,25.06 (2.4),CA
3775,3960951,2012-Apr-26,200 Meters,m,11th Grade,Trinity League Prelims,25.26 (.3),CA
3776,7303025,2018-Mar-29,800 Meters,f,12th Grade,HCC,2:29.00,ID
3777,7303025,2018-Apr-7,800 Meters,f,12th Grade,Shelley Invitational,2:26.78,ID
3778,7303025,2018-Apr-11,800 Meters,f,12th Grade,Bingham County Invite,2:26.18SR,ID
3779,7303025,2018-Apr-7,1600 Meters,f,12th Grade,Shelley Invitational,5:39.13,ID
3780,7303025,2018-Apr-21,1600 Meters,f,12th Grade,YMCA Invite,5:18.92,ID
3781,7303025,2018-Apr-28,1600 Meters,f,12th Grade,Tiger/Grizz Invitational,5:21.50,ID
3782,7303025,2018-May-5,1600 Meters,f,12th Grade,BYU Invitational,5:22.13,ID
3783,7303025,2018-Mar-29,3200 Meters,f,12th Grade,HCC,11:40.17SR,ID
3784,7303025,2018-Apr-11,3200 Meters,f,12th Grade,Bingham County Invite,12:10.34,ID
3785,7303025,2018-Apr-28,3200 Meters,f,12th Grade,Tiger/Grizz Invitational,11:52.64,ID
3786,7303025,2018-May-11,3200 Meters,f,12th Grade,4A District 5/6 Championships,SCR,ID
3787,7303025,1201-Feb-17,3200 Meters,f,12th Grade,Simplot Games,11:55.30SR,ID
3788,7303025,1201-Feb-2,1 Mile,f,12th Grade,2018 Mountain States Games HS,5:29.69,ID
3789,7303025,2017-Apr-14,400 Meters,f,11th Grade,Snake River Invitational,1:05.84,ID
3790,7303025,2017-Apr-6,800 Meters,f,11th Grade,Shelley Invitational,2:30.24,ID
3791,7303025,2017-Apr-14,800 Meters,f,11th Grade,Snake River Invitational,2:30.83,ID
3792,7303025,2017-Apr-21,800 Meters,f,11th Grade,Bingham Co. Invite,2:26.47,ID
3793,7303025,2017-May-6,800 Meters,f,11th Grade,BYU Invitational,2:24.18,ID
3794,7303025,2017-May-12,800 Meters,f,11th Grade,4A District V/VI Championships,2:33.17,ID
3795,7303025,2017-Mar-16,1600 Meters,f,11th Grade,Pocatello and Blackfoot @ Skyline,5:51.69,ID
3796,7303025,2017-Apr-21,1600 Meters,f,11th Grade,Bingham Co. Invite,5:42.42SR,ID
3797,7303025,2017-Mar-16,3200 Meters,f,11th Grade,Pocatello and Blackfoot @ Skyline,12:08.0h,ID
3798,7303025,2017-Apr-6,3200 Meters,f,11th Grade,Shelley Invitational,12:16.97,ID
3799,7303025,2017-Apr-29,3200 Meters,f,11th Grade,Tiger/Grizz Invitational,11:42.59,ID
3800,7303025,2017-May-6,3200 Meters,f,11th Grade,BYU Invitational,11:30.11SR,ID
3801,7303025,2017-May-12,3200 Meters,f,11th Grade,4A District V/VI Championships,12:21.95,ID
3802,7303025,2017-May-20,3200 Meters,f,11th Grade,IHSAA 4A State Championships,13:56.67,ID
3803,7303025,1201-Jan-27,3200 Meters,f,11th Grade,Snake River Invitational,12:05.39,ID
3804,7303025,1201-Feb-18,3200 Meters,f,11th Grade,Simplot Games,12:01.54SR,ID
3805,7303025,2016-Mar-10,800 Meters,f,10th Grade,Jerome,2:33.0h,ID
3806,7303025,2016-Mar-18,800 Meters,f,10th Grade,Snake River/Blackfoot,2:31.20,ID
3807,7303025,2016-Apr-7,800 Meters,f,10th Grade,Shelley Invitational,2:29.31,ID
3808,7303025,2016-Apr-14,800 Meters,f,10th Grade,Bingham County,NT,ID
3809,7303025,2016-Apr-23,800 Meters,f,10th Grade,Rigby Invite,2:28.06,ID
3810,7303025,2016-Apr-29,800 Meters,f,10th Grade,Tiger/Grizz Invitational,2:26.60,ID
3811,7303025,2016-May-7,800 Meters,f,10th Grade,BYU Invitational Day 2,2:24.32SR,ID
3812,7303025,2016-May-12,800 Meters,f,10th Grade,4A district 5/6,2:25.00,ID
3813,7303025,2016-May-21,800 Meters,f,10th Grade,IHSAA 4A State Championships,2:25.18,ID
3814,7303025,2016-Apr-14,1600 Meters,f,10th Grade,Bingham County,5:41.28,ID
3815,7303025,2016-Apr-29,1600 Meters,f,10th Grade,Tiger/Grizz Invitational,5:24.61,ID
3816,7303025,2016-May-12,1600 Meters,f,10th Grade,4A district 5/6,5:29.47,ID
3817,7303025,2016-May-21,1600 Meters,f,10th Grade,IHSAA 4A State Championships,5:21.13SR,ID
3818,7303025,2016-Mar-10,3200 Meters,f,10th Grade,Jerome,11:48.4h,ID
3819,7303025,2016-Mar-18,3200 Meters,f,10th Grade,Snake River/Blackfoot,12:05.56,ID
3820,7303025,2016-Apr-7,3200 Meters,f,10th Grade,Shelley Invitational,11:50.75,ID
3821,7303025,2016-Apr-14,3200 Meters,f,10th Grade,Bingham County,12:09.44,ID
3822,7303025,2016-Apr-23,3200 Meters,f,10th Grade,Rigby Invite,11:56.71,ID
3823,7303025,2016-Apr-29,3200 Meters,f,10th Grade,Tiger/Grizz Invitational,11:28.84,ID
3824,7303025,2016-May-6,3200 Meters,f,10th Grade,BYU Invitational Day 1,11:54.07,ID
3825,7303025,2016-May-12,3200 Meters,f,10th Grade,4A district 5/6,11:59.02,ID
3826,7303025,2016-May-21,3200 Meters,f,10th Grade,IHSAA 4A State Championships,11:24.72,ID
3827,7303025,1201-Feb-18,3200 Meters,f,10th Grade,Simplot Games - Day 1,11:51.96,ID
3828,7303025,1201-Feb-20,3200 Meters,f,10th Grade,Simplot Games - Day 3,11:48.43,ID
3829,7303025,2015-Mar-13,400 Meters,f,9th Grade,"Blackfoot,Bonneville,Madison",1:07.54cSR,ID
3830,7303025,2015-Mar-13,800 Meters,f,9th Grade,"Blackfoot,Bonneville,Madison",2:38.0h,ID
3831,7303025,2015-Apr-2,800 Meters,f,9th Grade,Shelley Invitational,2:36.15,ID
3832,7303025,2015-Apr-11,800 Meters,f,9th Grade,Rigby invitational,2:40.55,ID
3833,7303025,2015-Apr-17,800 Meters,f,9th Grade,Bonneville Invite,2:30.6h,ID
3834,7303025,2015-May-1,800 Meters,f,9th Grade,BYU Invitational,2:28.81,ID
3835,7303025,2015-May-2,800 Meters,f,9th Grade,BYU Invitational,2:28.81,ID
3836,7303025,2015-May-7,800 Meters,f,9th Grade,4A VI,2:32.47,ID
3837,7303025,2015-May-15,800 Meters,f,9th Grade,4A State Championships,2:27.55,ID
3838,7303025,2015-May-16,800 Meters,f,9th Grade,4A State Championships,2:27.55SR,ID
3839,7303025,2015-Mar-13,1600 Meters,f,9th Grade,"Blackfoot,Bonneville,Madison",6:03.0h,ID
3840,7303025,2015-Mar-20,1600 Meters,f,9th Grade,Twin Falls,5:53.8h,ID
3841,7303025,2015-Apr-11,1600 Meters,f,9th Grade,Rigby invitational,5:56.27,ID
3842,7303025,2015-Apr-24,1600 Meters,f,9th Grade,Tiger/Grizz Invitational,NT,ID
3843,7303025,2015-Apr-25,1600 Meters,f,9th Grade,Tiger/Grizz Invitational,5:35.00,ID
3844,7303025,2015-May-1,1600 Meters,f,9th Grade,BYU Invitational,5:26.02SR,ID
3845,7303025,2015-May-2,1600 Meters,f,9th Grade,BYU Invitational,5:26.02,ID
3846,7303025,2015-Apr-2,3200 Meters,f,9th Grade,Shelley Invitational,12:54.81,ID
3847,7303025,2015-Apr-17,3200 Meters,f,9th Grade,Bonneville Invite,12:31.9h,ID
3848,7303025,2015-Apr-24,3200 Meters,f,9th Grade,Tiger/Grizz Invitational,12:08.59SR,ID
3849,7303025,2015-Apr-25,3200 Meters,f,9th Grade,Tiger/Grizz Invitational,12:08.59,ID
3850,7303025,2015-May-7,3200 Meters,f,9th Grade,4A VI,12:16.61,ID
3851,7303025,2014-Apr-9,800 Meters,f,8th Grade,"Rigby, Mt. View @ Madison",2:50.1h,ID
3852,7303025,2014-Apr-17,800 Meters,f,8th Grade,"Tri meet Sandcreek, Mountainvie, Madison",2:52.6h,ID
3853,7303025,2014-May-1,800 Meters,f,8th Grade,Madison @ Mountain View,2:44.4h,ID
3854,7303025,2014-May-8,800 Meters,f,8th Grade,Upper Snake River Valley Conference ,2:40.88,ID
3855,7303025,2014-May-9,800 Meters,f,8th Grade,Upper Snake River Valley Conference ,2:40.88,ID
3856,7303025,2014-Apr-9,1600 Meters,f,8th Grade,"Rigby, Mt. View @ Madison",6:23.0h,ID
3857,7303025,2014-Apr-17,1600 Meters,f,8th Grade,"Tri meet Sandcreek, Mountainvie, Madison",6:00.0h,ID
3858,7303025,2014-May-1,1600 Meters,f,8th Grade,Madison @ Mountain View,5:57.0h,ID
3859,7303025,2014-May-8,1600 Meters,f,8th Grade,Upper Snake River Valley Conference ,5:54.01,ID
3860,7303025,2014-May-9,1600 Meters,f,8th Grade,Upper Snake River Valley Conference ,5:54.01,ID
3861,7303025,2014-May-1,SMR 100-100-200-400m,f,8th Grade,"Madison @ Mountain ViewBrenna Johnson, Damaris Rueda, Abby Hurst, Erin Bewley",2:23.0h,ID
3862,7303025,2014-May-8,SMR 100-100-200-400m,f,8th Grade,"Upper Snake River Valley Conference Brenna Johnson, Damaris Rueda, Abby Hurst, Erin Bewley",2:20.47,ID
3863,7303025,2014-May-9,SMR 100-100-200-400m,f,8th Grade,"Upper Snake River Valley Conference Brenna Johnson, Damaris Rueda, Abby Hurst, Erin Bewley",2:20.47,ID
3864,7303025,2013-Apr-4,100 Meters,f,7th Grade,Rigby @ Mountainview,16.74c,ID
3865,7303025,2013-Apr-18,100 Meters,f,7th Grade,Sandcreek @ Moutainview,16.64c,ID
3866,7303025,2013-Apr-4,400 Meters,f,7th Grade,Rigby @ Mountainview,1:20.74c,ID
3867,7303025,2013-Apr-4,800 Meters,f,7th Grade,Rigby @ Mountainview,3:04.4h,ID
3868,7303025,2013-Apr-18,800 Meters,f,7th Grade,Sandcreek @ Moutainview,2:56.2h,ID
3869,7303025,2013-May-3,800 Meters,f,7th Grade,Mt. View/Rocky Mountain/Madison @ Eagle Rock,2:52.2hSR,ID
3870,7303025,2013-Apr-18,1600 Meters,f,7th Grade,Sandcreek @ Moutainview,6:54.6h,ID
3871,7303025,2013-May-3,1600 Meters,f,7th Grade,Mt. View/Rocky Mountain/Madison @ Eagle Rock,6:33.4hSR,ID
3872,772468,2008-Apr-14,Shot Put - 12lb,m,12th Grade,4A District 13,38' 5,FL
3873,772468,2008-Apr-14,Discus - 1.6kg,m,12th Grade,4A District 13,87' 6,FL
3874,10084978,2018-May-8,100 Meters,f,12th Grade,True Team Section 5AAA,14.43,MN
3875,10084978,2018-May-11,100 Meters,f,12th Grade,Matt Kero Invitational,14.79,MN
3876,10084978,2018-Jun-1,100 Meters,f,12th Grade,MSHSL Section 7AA,14.86,MN
3877,10084978,2018-Apr-27,Long Jump,f,12th Grade,Duluth East Invitational,10' 8,MN
3878,10084978,2018-May-1,Long Jump,f,12th Grade,Old River,11' 10,MN
3879,10084978,2018-May-5,Long Jump,f,12th Grade,Esko Showcase,12' 3.5,MN
3880,10084978,2018-May-19,Long Jump,f,12th Grade,Nutter Classic,13' 4SR,MN
3881,10084978,2018-Jun-1,Long Jump,f,12th Grade,MSHSL Section 7AA,12' 1 (2.0),MN
3882,10084978,2018-Apr-27,Triple Jump,f,12th Grade,Duluth East Invitational,FOUL,MN
3883,10084978,2018-May-1,Triple Jump,f,12th Grade,Old River,ND,MN
3884,10084978,2018-May-8,Triple Jump,f,12th Grade,True Team Section 5AAA,25' 9.75SR,MN
3885,10084978,2018-May-19,Triple Jump,f,12th Grade,Nutter Classic,24' 11.75,MN
3886,10084978,2018-Jun-1,Triple Jump,f,12th Grade,MSHSL Section 7AA,25' 0.5 (.5),MN
3887,10084978,1201-Mar-23,Long Jump,f,12th Grade,CSS HS Invite,13' 4,MN
3888,10084978,2017-Apr-28,200 Meters,f,11th Grade,Duluth East Invitational,31.88,MN
3889,10084978,2017-Apr-28,400 Meters,f,11th Grade,Duluth East Invitational,1:12.56,MN
3890,10084978,2017-Apr-21,Long Jump,f,11th Grade,Norm Ayen Invitational,11' 9.5,MN
3891,10084978,2017-Apr-28,Long Jump,f,11th Grade,Duluth East Invitational,11' 1.5,MN
3892,10084978,2017-May-12,Long Jump,f,11th Grade,Matt Kero Invitational,13' 1SR,MN
3893,10084978,2017-Jun-3,Triple Jump,f,11th Grade,MSHSL Section 7AA,30' 0 (.4,MN
3894,10084978,2016-May-10,Long Jump,f,10th Grade,True Team Section Meet,12' 3.5,MN
3895,10084978,2016-Jun-4,Long Jump,f,10th Grade,MSHSL Section 7AA,14' 2,MN
3896,12804339,2019-Mar-21,Shot Put - 4kg,f,10th Grade,"TCAL Kennedy vs St Mary's,Pinole,Jesse Bethel, Hercules",27' 5,CA
3897,12804339,2019-Mar-28,Shot Put - 4kg,f,10th Grade,St. Patrick / St. Mary's / Kennedy / Richmond,25' 9.5,CA
3898,12804339,2019-Mar-30,Shot Put - 4kg,f,10th Grade,Castro Valley Relays ,25' 9,CA
3899,12804339,2019-Apr-11,Shot Put - 4kg,f,10th Grade,"TCAL Kennedy vs De Anza,Jesse Bethel,St Mary's,Salesian",27' 6SR,CA
3900,12804339,2019-Apr-13,Shot Put - 4kg,f,10th Grade,Halden Invitational ,26' 9,CA
3901,12804339,2019-Apr-19,Shot Put - 4kg,f,10th Grade,50th Annual Bob Warren - Charlie Eaton Relays,26' 4.5,CA
3902,12804339,2019-Apr-27,Shot Put - 4kg,f,10th Grade,Clash of the Titans,27' 2,CA
3903,12804339,2019-May-3,Shot Put - 4kg,f,10th Grade,TCAL Championships,25' 11,CA
3904,12804339,2019-May-11,Shot Put - 4kg,f,10th Grade,NCS Bayshore Championships,25' 1,CA
3905,12804339,2019-Mar-21,Discus - 1kg,f,10th Grade,"TCAL Kennedy vs St Mary's,Pinole,Jesse Bethel, Hercules",68' 8.5,CA
3906,12804339,2019-Mar-28,Discus - 1kg,f,10th Grade,St. Patrick / St. Mary's / Kennedy / Richmond,60' 9,CA
3907,12804339,2019-Mar-30,Discus - 1kg,f,10th Grade,Castro Valley Relays ,67' 6,CA
3908,12804339,2019-Apr-11,Discus - 1kg,f,10th Grade,"TCAL Kennedy vs De Anza,Jesse Bethel,St Mary's,Salesian",81' 9,CA
3909,12804339,2019-Apr-13,Discus - 1kg,f,10th Grade,Halden Invitational ,80' 1,CA
3910,12804339,2019-Apr-19,Discus - 1kg,f,10th Grade,50th Annual Bob Warren - Charlie Eaton Relays,79' 4,CA
3911,12804339,2019-Apr-27,Discus - 1kg,f,10th Grade,Clash of the Titans,86' 2.75,CA
3912,12804339,2019-May-3,Discus - 1kg,f,10th Grade,TCAL Championships,91' 9,CA
3913,12804339,2019-May-11,Discus - 1kg,f,10th Grade,NCS Bayshore Championships,85' 0,CA
3914,12804339,2018-Mar-22,100 Meters,f,9th Grade,TCAL Dual Meet El Cerrito/Albany/Kennedy/St.Mary's,14.26,CA
3915,12804339,2018-Apr-19,100 Meters,f,9th Grade,"TCAL Dual Meet Kennedy vs St. Mary's, SPSV, Richmond",14.54,CA
3916,12804339,2018-Apr-26,100 Meters,f,9th Grade,TCAL - Hercules/Kennedy/St Mary's/Pinole,14.36,CA
3917,12804339,2018-May-4,100 Meters,f,9th Grade,TCAL Championship Trials/Finals,DNS (1.3),CA
3918,12804339,2018-Mar-22,Shot Put - 4kg,f,9th Grade,TCAL Dual Meet El Cerrito/Albany/Kennedy/St.Mary's,26' 8,CA
3919,12804339,2018-Mar-24,Shot Put - 4kg,f,9th Grade,Castro Valley Invitational,SCR,CA
3920,12804339,2018-Apr-12,Shot Put - 4kg,f,9th Grade,St. Mary's / DeAnza / Kennedy-Richmond / Salesian,28' 9,CA
3921,12804339,2018-Apr-26,Shot Put - 4kg,f,9th Grade,TCAL - Hercules/Kennedy/St Mary's/Pinole,27' 10.25,CA
3922,12804339,2018-Apr-28,Shot Put - 4kg,f,9th Grade,Clash of the Titans,27' 11.5,CA
3923,12804339,2018-May-4,Shot Put - 4kg,f,9th Grade,TCAL Championship Trials/Finals,25' 10.5,CA
3924,12804339,2018-May-19,Shot Put - 4kg,f,9th Grade,NCS Bayshore Championships,25' 0.75,CA
3925,12804339,2018-Mar-22,Discus - 1kg,f,9th Grade,TCAL Dual Meet El Cerrito/Albany/Kennedy/St.Mary's,64' 5,CA
3926,12804339,2018-Apr-12,Discus - 1kg,f,9th Grade,St. Mary's / DeAnza / Kennedy-Richmond / Salesian,63' 5,CA
3927,12804339,2018-Apr-19,Discus - 1kg,f,9th Grade,"TCAL Dual Meet Kennedy vs St. Mary's, SPSV, Richmond",76' 2,CA
3928,12804339,2018-Apr-26,Discus - 1kg,f,9th Grade,TCAL - Hercules/Kennedy/St Mary's/Pinole,79' 5,CA
3929,12804339,2018-Apr-28,Discus - 1kg,f,9th Grade,Clash of the Titans,75' 4,CA
3930,12804339,2018-May-4,Discus - 1kg,f,9th Grade,TCAL Championship Trials/Finals,81' 9SR,CA
3931,12804339,2018-May-19,Discus - 1kg,f,9th Grade,NCS Bayshore Championships,71' 5,CA
3932,11113517,2017-Mar-22,Shot Put - 4kg,m,8th Grade,"Barnett JH Meet (8th Grade) Meet 2 (Ousley, Boles, Bailey, Workman)",ND,TX
3933,11113517,2017-Apr-1,Shot Put - 4kg,m,8th Grade,Ousley Jr. High 8th Grade Meet,ND,TX
3934,11113517,2017-Mar-9,Discus - 1kg,m,8th Grade,"Young(H)- Boles, Ousley, Carter, Workman",75' 3,TX
3935,11113517,2017-Mar-22,Discus - 1kg,m,8th Grade,"Barnett JH Meet (8th Grade) Meet 2 (Ousley, Boles, Bailey, Workman)",80' 6,TX
3936,11113517,2017-Apr-1,Discus - 1kg,m,8th Grade,Ousley Jr. High 8th Grade Meet,ND,TX
3937,3216299,2012-May-7,Shot Put - 4kg,m,8th Grade,"Icicle, Cashmere @ Orchard",16' 10.75,WA
3938,3216299,2012-May-15,Shot Put - 4kg,m,8th Grade,"Icicle River, Orchard, Pioneer",19' 6,WA
3939,3216299,2012-Apr-26,Discus - 1kg,m,8th Grade,"Foothills, Chief Moses, Icicle River, Frontier ",49' 5SR,WA
3940,3216299,2012-May-7,Javelin - 400g TJ,m,8th Grade,"Icicle, Cashmere @ Orchard",40' 1.25,WA
3941,3216299,2012-May-15,Javelin - 400g TJ,m,8th Grade,"Icicle River, Orchard, Pioneer",53' 2,WA
3942,3216299,2011-Apr-28,Shot Put - 4kg,m,7th Grade,Pioneer Middle School Meet,17' 0,WA
3943,3216299,2011-May-5,Shot Put - 4kg,m,7th Grade,Icicle River Middle School Meet,18' 4.5SR,WA
3944,3216299,2011-Apr-28,Discus - 1.6kg,m,7th Grade,Pioneer Middle School Meet,41' 2,WA
3945,3216299,2011-May-5,Discus - 1kg,m,7th Grade,Icicle River Middle School Meet,51' 10,WA
3946,3216299,2011-May-5,Javelin - 300g TJ,m,7th Grade,Icicle River Middle School Meet,34' 8,WA
3947,8598742,2016-Apr-26,100 Meters,f,9th Grade,BWAC: Almont @ Yale,17.02,MI
3948,8598742,2016-May-3,100 Meters,f,9th Grade,"BWAC: Cros-Lex, Imlay City @ Yale",16.85,MI
3949,8598742,2016-Apr-26,200 Meters,f,9th Grade,BWAC: Almont @ Yale,35.79,MI
3950,8598742,2016-May-3,200 Meters,f,9th Grade,"BWAC: Cros-Lex, Imlay City @ Yale",35.33,MI
3951,8598742,2015-May-7,70 Meter Dash,f,8th Grade,Yale JH Tri w/ Almont and Armada,12.60,MI
3952,8598742,2015-May-7,70 Meter Dash,f,8th Grade,Yale JH Tri w/ Almont and Armada,12.60,MI
3953,8598742,2015-May-7,100 Meters,f,8th Grade,Yale JH Tri w/ Almont and Armada,18.36,MI
3954,8598742,2015-May-7,100 Meters,f,8th Grade,Yale JH Tri w/ Almont and Armada,18.36,MI
3955,8598742,2015-May-7,Shot Put - 4kg,f,8th Grade,Yale JH Tri w/ Almont and Armada,18' 3,MI
3956,8598742,2015-May-7,Shot Put - 4kg,f,8th Grade,Yale JH Tri w/ Almont and Armada,18' 3,MI
